ENSG00000110514,ENST00000636321
ENSG00000239075,ENST00000436977
ENSG00000207289,ENST00000436977
ENSG00000202296,ENST00000436977
ENSG00000252023,ENST00000436977
ENSG00000253022,ENST00000436977
ENSG00000253021,ENST00000436977
ENSG00000253026,ENST00000436977
ENSG00000253024,ENST00000436977
ENSG00000238882,ENST00000436977
ENSG00000201623,ENST00000436977
ENSG00000201622,ENST00000436977
ENSG00000222314,ENST00000436977
ENSG00000251807,ENST00000436977
ENSG00000251804,ENST00000436977
ENSG00000212348,ENST00000436977
ENSG00000200247,ENST00000436977
ENSG00000207083,ENST00000436977
ENSG00000207082,ENST00000436977
ENSG00000222255,ENST00000436977
ENSG00000199944,ENST00000436977
ENSG00000200713,ENST00000436977
ENSG00000212340,ENST00000436977
ENSG00000202336,ENST00000436977
ENSG00000202337,ENST00000436977
ENSG00000212344,ENST00000436977
ENSG00000212345,ENST00000436977
ENSG00000207124,ENST00000436977
ENSG00000202445,ENST00000436977
ENSG00000212460,ENST00000436977
ENSG00000252751,ENST00000436977
ENSG00000238619,ENST00000436977
ENSG00000212385,ENST00000436977
ENSG00000252756,ENST00000436977
ENSG00000252755,ENST00000436977
ENSG00000212466,ENST00000436977
ENSG00000212469,ENST00000436977
ENSG00000212468,ENST00000436977
ENSG00000252758,ENST00000436977
ENSG00000212305,ENST00000436977
ENSG00000212584,ENST00000436977
ENSG00000252053,ENST00000436977
ENSG00000251895,ENST00000436977
ENSG00000207457,ENST00000436977
ENSG00000251897,ENST00000436977
ENSG00000222924,ENST00000436977
ENSG00000207452,ENST00000436977
ENSG00000207453,ENST00000436977
ENSG00000207451,ENST00000436977
ENSG00000206907,ENST00000436977
ENSG00000206906,ENST00000436977
ENSG00000200393,ENST00000436977
ENSG00000206900,ENST00000436977
ENSG00000206654,ENST00000436977
ENSG00000223037,ENST00000436977
ENSG00000201436,ENST00000436977
ENSG00000206981,ENST00000436977
ENSG00000201433,ENST00000436977
ENSG00000201431,ENST00000436977
ENSG00000251977,ENST00000436977
ENSG00000252032,ENST00000436977
ENSG00000251975,ENST00000436977
ENSG00000251972,ENST00000436977
ENSG00000251973,ENST00000436977
ENSG00000251971,ENST00000436977
ENSG00000199739,ENST00000436977
ENSG00000251874,ENST00000436977
ENSG00000252636,ENST00000436977
ENSG00000206778,ENST00000436977
ENSG00000202534,ENST00000436977
ENSG00000207012,ENST00000436977
ENSG00000207013,ENST00000436977
ENSG00000207010,ENST00000436977
ENSG00000207158,ENST00000436977
ENSG00000207156,ENST00000436977
ENSG00000207153,ENST00000436977
ENSG00000252795,ENST00000436977
ENSG00000202431,ENST00000436977
ENSG00000207019,ENST00000436977
ENSG00000199348,ENST00000436977
ENSG00000206623,ENST00000436977
ENSG00000223189,ENST00000436977
ENSG00000206627,ENST00000436977
ENSG00000206625,ENST00000436977
ENSG00000251739,ENST00000436977
ENSG00000222486,ENST00000436977
ENSG00000207310,ENST00000436977
ENSG00000252279,ENST00000436977
ENSG00000252062,ENST00000436977
ENSG00000252271,ENST00000436977
ENSG00000252273,ENST00000436977
ENSG00000202024,ENST00000436977
ENSG00000202025,ENST00000436977
ENSG00000202026,ENST00000436977
ENSG00000252371,ENST00000436977
ENSG00000201752,ENST00000436977
ENSG00000252449,ENST00000436977
ENSG00000207338,ENST00000436977
ENSG00000252101,ENST00000436977
ENSG00000207237,ENST00000436977
ENSG00000207234,ENST00000436977
ENSG00000207333,ENST00000436977
ENSG00000207332,ENST00000436977
ENSG00000207331,ENST00000436977
ENSG00000207330,ENST00000436977
ENSG00000201050,ENST00000436977
ENSG00000207336,ENST00000436977
ENSG00000252444,ENST00000436977
ENSG00000252832,ENST00000436977
ENSG00000199728,ENST00000436977
ENSG00000222533,ENST00000436977
ENSG00000252688,ENST00000436977
ENSG00000252523,ENST00000436977
ENSG00000252933,ENST00000436977
ENSG00000200935,ENST00000436977
ENSG00000252931,ENST00000436977
ENSG00000252930,ENST00000436977
ENSG00000252937,ENST00000436977
ENSG00000252935,ENST00000436977
ENSG00000252503,ENST00000436977
ENSG00000212160,ENST00000436977
ENSG00000212248,ENST00000436977
ENSG00000199335,ENST00000436977
ENSG00000206718,ENST00000436977
ENSG00000212167,ENST00000436977
ENSG00000206716,ENST00000436977
ENSG00000212240,ENST00000436977
ENSG00000206715,ENST00000436977
ENSG00000206712,ENST00000436977
ENSG00000212247,ENST00000436977
ENSG00000212246,ENST00000436977
ENSG00000206962,ENST00000436977
ENSG00000200917,ENST00000436977
ENSG00000252082,ENST00000436977
ENSG00000252081,ENST00000436977
ENSG00000201789,ENST00000436977
ENSG00000223263,ENST00000436977
ENSG00000207486,ENST00000436977
ENSG00000202099,ENST00000436977
ENSG00000207483,ENST00000436977
ENSG00000202095,ENST00000436977
ENSG00000238478,ENST00000436977
ENSG00000206939,ENST00000436977
ENSG00000202159,ENST00000436977
ENSG00000283256,ENST00000436977
ENSG00000222743,ENST00000436977
ENSG00000212303,ENST00000436977
ENSG00000283313,ENST00000436977
ENSG00000207515,ENST00000436977
ENSG00000207242,ENST00000436977
ENSG00000271819,ENST00000436977
ENSG00000207071,ENST00000436977
ENSG00000207248,ENST00000436977
ENSG00000252599,ENST00000436977
ENSG00000207412,ENST00000436977
ENSG00000252593,ENST00000436977
ENSG00000200029,ENST00000436977
ENSG00000252594,ENST00000436977
ENSG00000202205,ENST00000436977
ENSG00000212329,ENST00000436977
ENSG00000200759,ENST00000436977
ENSG00000201372,ENST00000436977
ENSG00000200095,ENST00000436977
ENSG00000222213,ENST00000436977
ENSG00000212146,ENST00000436977
ENSG00000202485,ENST00000436977
ENSG00000200756,ENST00000436977
ENSG00000201954,ENST00000436977
ENSG00000274607,ENST00000436977
ENSG00000212420,ENST00000436977
ENSG00000251955,ENST00000436977
ENSG00000212546,ENST00000436977
ENSG00000212545,ENST00000436977
ENSG00000199791,ENST00000436977
ENSG00000200594,ENST00000436977
ENSG00000212541,ENST00000436977
ENSG00000200622,ENST00000436977
ENSG00000222844,ENST00000436977
ENSG00000251957,ENST00000436977
ENSG00000200648,ENST00000436977
ENSG00000252015,ENST00000436977
ENSG00000252017,ENST00000436977
ENSG00000252151,ENST00000436977
ENSG00000222960,ENST00000436977
ENSG00000252157,ENST00000436977
ENSG00000252156,ENST00000436977
ENSG00000200295,ENST00000436977
ENSG00000206944,ENST00000436977
ENSG00000206826,ENST00000436977
ENSG00000206827,ENST00000436977
ENSG00000252073,ENST00000436977
ENSG00000272393,ENST00000436977
ENSG00000212226,ENST00000436977
ENSG00000222449,ENST00000436977
ENSG00000201579,ENST00000436977
ENSG00000251939,ENST00000436977
ENSG00000201474,ENST00000436977
ENSG00000252121,ENST00000436977
ENSG00000251931,ENST00000436977
ENSG00000200471,ENST00000436977
ENSG00000251934,ENST00000436977
ENSG00000222361,ENST00000436977
ENSG00000251831,ENST00000436977
ENSG00000251834,ENST00000436977
ENSG00000222282,ENST00000436977
ENSG00000207053,ENST00000436977
ENSG00000199971,ENST00000436977
ENSG00000201095,ENST00000436977
ENSG00000277341,ENST00000436977
ENSG00000206949,ENST00000436977
ENSG00000222623,ENST00000436977
ENSG00000207113,ENST00000436977
ENSG00000212330,ENST00000436977
ENSG00000212332,ENST00000436977
ENSG00000199506,ENST00000436977
ENSG00000200683,ENST00000436977
ENSG00000207115,ENST00000436977
ENSG00000207114,ENST00000436977
ENSG00000252705,ENST00000436977
ENSG00000202478,ENST00000436977
ENSG00000202081,ENST00000436977
ENSG00000200424,ENST00000436977
ENSG00000253074,ENST00000436977
ENSG00000212382,ENST00000436977
ENSG00000201270,ENST00000436977
ENSG00000251907,ENST00000436977
ENSG00000201273,ENST00000436977
ENSG00000207462,ENST00000436977
ENSG00000207461,ENST00000436977
ENSG00000238493,ENST00000436977
ENSG00000252335,ENST00000436977
ENSG00000199482,ENST00000436977
ENSG00000206725,ENST00000436977
ENSG00000206724,ENST00000436977
ENSG00000206723,ENST00000436977
ENSG00000206722,ENST00000436977
ENSG00000252333,ENST00000436977
ENSG00000252332,ENST00000436977
ENSG00000238509,ENST00000436977
ENSG00000252339,ENST00000436977
ENSG00000252338,ENST00000436977
ENSG00000206729,ENST00000436977
ENSG00000201517,ENST00000436977
ENSG00000206681,ENST00000436977
ENSG00000207393,ENST00000436977
ENSG00000206684,ENST00000436977
ENSG00000206974,ENST00000436977
ENSG00000201016,ENST00000436977
ENSG00000251865,ENST00000436977
ENSG00000251946,ENST00000436977
ENSG00000201153,ENST00000436977
ENSG00000238941,ENST00000436977
ENSG00000251943,ENST00000436977
ENSG00000200345,ENST00000436977
ENSG00000206804,ENST00000436977
ENSG00000252641,ENST00000436977
ENSG00000252643,ENST00000436977
ENSG00000253084,ENST00000436977
ENSG00000207029,ENST00000436977
ENSG00000253087,ENST00000436977
ENSG00000200871,ENST00000436977
ENSG00000207026,ENST00000436977
ENSG00000212207,ENST00000436977
ENSG00000200875,ENST00000436977
ENSG00000200877,ENST00000436977
ENSG00000283136,ENST00000436977
ENSG00000206752,ENST00000436977
ENSG00000206870,ENST00000436977
ENSG00000199570,ENST00000436977
ENSG00000206613,ENST00000436977
ENSG00000206877,ENST00000436977
ENSG00000206758,ENST00000436977
ENSG00000206759,ENST00000436977
ENSG00000275068,ENST00000436977
ENSG00000206616,ENST00000436977
ENSG00000206615,ENST00000436977
ENSG00000206614,ENST00000436977
ENSG00000252890,ENST00000436977
ENSG00000202119,ENST00000436977
ENSG00000252892,ENST00000436977
ENSG00000283527,ENST00000436977
ENSG00000199251,ENST00000436977
ENSG00000252898,ENST00000436977
ENSG00000202112,ENST00000436977
ENSG00000199394,ENST00000436977
ENSG00000202051,ENST00000436977
ENSG00000202050,ENST00000436977
ENSG00000207414,ENST00000436977
ENSG00000207060,ENST00000436977
ENSG00000253086,ENST00000436977
ENSG00000201709,ENST00000436977
ENSG00000223306,ENST00000436977
ENSG00000252008,ENST00000436977
ENSG00000207203,ENST00000436977
ENSG00000207202,ENST00000436977
ENSG00000207276,ENST00000436977
ENSG00000201707,ENST00000436977
ENSG00000207206,ENST00000436977
ENSG00000207204,ENST00000436977
ENSG00000207364,ENST00000436977
ENSG00000252718,ENST00000436977
ENSG00000207366,ENST00000436977
ENSG00000207367,ENST00000436977
ENSG00000207360,ENST00000436977
ENSG00000201499,ENST00000436977
ENSG00000207362,ENST00000436977
ENSG00000222667,ENST00000436977
ENSG00000200942,ENST00000436977
ENSG00000252807,ENST00000436977
ENSG00000207369,ENST00000436977
ENSG00000252804,ENST00000436977
ENSG00000202074,ENST00000436977
ENSG00000252962,ENST00000436977
ENSG00000206843,ENST00000436977
ENSG00000223208,ENST00000436977
ENSG00000199855,ENST00000436977
ENSG00000200484,ENST00000436977
ENSG00000207068,ENST00000436977
ENSG00000202239,ENST00000436977
ENSG00000283418,ENST00000436977
ENSG00000200556,ENST00000436977
ENSG00000200554,ENST00000436977
ENSG00000200555,ENST00000436977
ENSG00000283412,ENST00000436977
ENSG00000200550,ENST00000436977
ENSG00000199536,ENST00000436977
ENSG00000199767,ENST00000436977
ENSG00000200898,ENST00000436977
ENSG00000200086,ENST00000436977
ENSG00000278331,ENST00000436977
ENSG00000271932,ENST00000436977
ENSG00000202423,ENST00000436977
ENSG00000252130,ENST00000436977
ENSG00000252113,ENST00000436977
ENSG00000238444,ENST00000436977
ENSG00000252297,ENST00000436977
ENSG00000252294,ENST00000436977
ENSG00000206983,ENST00000436977
ENSG00000252414,ENST00000436977
ENSG00000207511,ENST00000436977
ENSG00000206980,ENST00000436977
ENSG00000206796,ENST00000436977
ENSG00000200483,ENST00000436977
ENSG00000238529,ENST00000436977
ENSG00000222287,ENST00000436977
ENSG00000200152,ENST00000436977
ENSG00000200153,ENST00000436977
ENSG00000206864,ENST00000436977
ENSG00000207295,ENST00000436977
ENSG00000207296,ENST00000436977
ENSG00000206867,ENST00000436977
ENSG00000200013,ENST00000436977
ENSG00000199626,ENST00000436977
ENSG00000252104,ENST00000436977
ENSG00000202285,ENST00000436977
ENSG00000199872,ENST00000436977
ENSG00000207261,ENST00000436977
ENSG00000222327,ENST00000436977
ENSG00000222320,ENST00000436977
ENSG00000222249,ENST00000436977
ENSG00000272439,ENST00000436977
ENSG00000200882,ENST00000436977
ENSG00000200331,ENST00000436977
ENSG00000222329,ENST00000436977
ENSG00000207090,ENST00000436977
ENSG00000200887,ENST00000436977
ENSG00000202308,ENST00000436977
ENSG00000206892,ENST00000436977
ENSG00000212370,ENST00000436977
ENSG00000207270,ENST00000436977
ENSG00000202300,ENST00000436977
ENSG00000212475,ENST00000436977
ENSG00000212379,ENST00000436977
ENSG00000202304,ENST00000436977
ENSG00000201805,ENST00000436977
ENSG00000207116,ENST00000436977
ENSG00000252068,ENST00000436977
ENSG00000206985,ENST00000436977
ENSG00000212572,ENST00000436977
ENSG00000252746,ENST00000436977
ENSG00000252061,ENST00000436977
ENSG00000207518,ENST00000436977
ENSG00000252063,ENST00000436977
ENSG00000200681,ENST00000436977
ENSG00000252065,ENST00000436977
ENSG00000207128,ENST00000436977
ENSG00000251882,ENST00000436977
ENSG00000207422,ENST00000436977
ENSG00000272507,ENST00000436977
ENSG00000251886,ENST00000436977
ENSG00000251887,ENST00000436977
ENSG00000222932,ENST00000436977
ENSG00000206915,ENST00000436977
ENSG00000207428,ENST00000436977
ENSG00000207058,ENST00000436977
ENSG00000206644,ENST00000436977
ENSG00000222488,ENST00000436977
ENSG00000207087,ENST00000436977
ENSG00000206733,ENST00000436977
ENSG00000201443,ENST00000436977
ENSG00000201441,ENST00000436977
ENSG00000283414,ENST00000436977
ENSG00000252247,ENST00000436977
ENSG00000201113,ENST00000436977
ENSG00000201444,ENST00000436977
ENSG00000222431,ENST00000436977
ENSG00000207089,ENST00000436977
ENSG00000201294,ENST00000436977
ENSG00000252606,ENST00000436977
ENSG00000201292,ENST00000436977
ENSG00000251906,ENST00000436977
ENSG00000253739,ENST00000436977
ENSG00000222439,ENST00000436977
ENSG00000222438,ENST00000436977
ENSG00000201687,ENST00000436977
ENSG00000251908,ENST00000436977
ENSG00000252608,ENST00000436977
ENSG00000201298,ENST00000436977
ENSG00000200218,ENST00000436977
ENSG00000199924,ENST00000436977
ENSG00000206658,ENST00000436977
ENSG00000207121,ENST00000436977
ENSG00000202428,ENST00000436977
ENSG00000207149,ENST00000436977
ENSG00000207144,ENST00000436977
ENSG00000202427,ENST00000436977
ENSG00000207359,ENST00000436977
ENSG00000252988,ENST00000436977
ENSG00000251703,ENST00000436977
ENSG00000251702,ENST00000436977
ENSG00000212482,ENST00000436977
ENSG00000201894,ENST00000436977
ENSG00000212485,ENST00000436977
ENSG00000252725,ENST00000436977
ENSG00000212489,ENST00000436977
ENSG00000222652,ENST00000436977
ENSG00000202017,ENST00000436977
ENSG00000202016,ENST00000436977
ENSG00000252243,ENST00000436977
ENSG00000252752,ENST00000436977
ENSG00000252362,ENST00000436977
ENSG00000206859,ENST00000436977
ENSG00000252361,ENST00000436977
ENSG00000207328,ENST00000436977
ENSG00000252710,ENST00000436977
ENSG00000201742,ENST00000436977
ENSG00000201744,ENST00000436977
ENSG00000201746,ENST00000436977
ENSG00000201747,ENST00000436977
ENSG00000199697,ENST00000436977
ENSG00000252452,ENST00000436977
ENSG00000207323,ENST00000436977
ENSG00000201065,ENST00000436977
ENSG00000222051,ENST00000436977
ENSG00000207327,ENST00000436977
ENSG00000252928,ENST00000436977
ENSG00000201825,ENST00000436977
ENSG00000199286,ENST00000436977
ENSG00000252515,ENST00000436977
ENSG00000201591,ENST00000436977
ENSG00000199327,ENST00000436977
ENSG00000212157,ENST00000436977
ENSG00000200902,ENST00000436977
ENSG00000199289,ENST00000436977
ENSG00000222114,ENST00000436977
ENSG00000276577,ENST00000436977
ENSG00000200906,ENST00000436977
ENSG00000212257,ENST00000436977
ENSG00000206769,ENST00000436977
ENSG00000252769,ENST00000436977
ENSG00000252984,ENST00000436977
ENSG00000207081,ENST00000436977
ENSG00000212398,ENST00000436977
ENSG00000206763,ENST00000436977
ENSG00000206762,ENST00000436977
ENSG00000199326,ENST00000436977
ENSG00000206767,ENST00000436977
ENSG00000206766,ENST00000436977
ENSG00000206765,ENST00000436977
ENSG00000212259,ENST00000436977
ENSG00000202497,ENST00000436977
ENSG00000252334,ENST00000436977
ENSG00000239190,ENST00000436977
ENSG00000200048,ENST00000436977
ENSG00000199260,ENST00000436977
ENSG00000207492,ENST00000436977
ENSG00000207490,ENST00000436977
ENSG00000202089,ENST00000436977
ENSG00000212599,ENST00000436977
ENSG00000207321,ENST00000436977
ENSG00000202082,ENST00000436977
ENSG00000283499,ENST00000436977
ENSG00000223197,ENST00000436977
ENSG00000283300,ENST00000436977
ENSG00000252393,ENST00000436977
ENSG00000207456,ENST00000436977
ENSG00000207256,ENST00000436977
ENSG00000199695,ENST00000436977
ENSG00000207399,ENST00000436977
ENSG00000207291,ENST00000436977
ENSG00000252395,ENST00000436977
ENSG00000251813,ENST00000436977
ENSG00000223191,ENST00000436977
ENSG00000207397,ENST00000436977
ENSG00000200957,ENST00000436977
ENSG00000207454,ENST00000436977
ENSG00000278188,ENST00000436977
ENSG00000207052,ENST00000436977
ENSG00000222429,ENST00000436977
ENSG00000207455,ENST00000436977
ENSG00000202242,ENST00000436977
ENSG00000252581,ENST00000436977
ENSG00000252995,ENST00000436977
ENSG00000252994,ENST00000436977
ENSG00000252996,ENST00000436977
ENSG00000252858,ENST00000436977
ENSG00000252859,ENST00000436977
ENSG00000206887,ENST00000436977
ENSG00000207198,ENST00000436977
ENSG00000200763,ENST00000436977
ENSG00000201598,ENST00000436977
ENSG00000207192,ENST00000436977
ENSG00000201524,ENST00000436977
ENSG00000207190,ENST00000436977
ENSG00000275174,ENST00000436977
ENSG00000207194,ENST00000436977
ENSG00000199448,ENST00000436977
ENSG00000202265,ENST00000436977
ENSG00000200563,ENST00000436977
ENSG00000252782,ENST00000436977
ENSG00000252783,ENST00000436977
ENSG00000252025,ENST00000436977
ENSG00000252916,ENST00000436977
ENSG00000252026,ENST00000436977
ENSG00000212535,ENST00000436977
ENSG00000206635,ENST00000436977
ENSG00000252145,ENST00000436977
ENSG00000207122,ENST00000436977
ENSG00000252569,ENST00000436977
ENSG00000222610,ENST00000436977
ENSG00000222972,ENST00000436977
ENSG00000277717,ENST00000436977
ENSG00000252148,ENST00000436977
ENSG00000206819,ENST00000436977
ENSG00000222870,ENST00000436977
ENSG00000200281,ENST00000436977
ENSG00000206954,ENST00000436977
ENSG00000201308,ENST00000436977
ENSG00000207459,ENST00000436977
ENSG00000206815,ENST00000436977
ENSG00000252922,ENST00000436977
ENSG00000206685,ENST00000436977
ENSG00000206641,ENST00000436977
ENSG00000212156,ENST00000436977
ENSG00000206686,ENST00000436977
ENSG00000200462,ENST00000436977
ENSG00000212316,ENST00000436977
ENSG00000253003,ENST00000436977
ENSG00000272445,ENST00000436977
ENSG00000253005,ENST00000436977
ENSG00000201641,ENST00000436977
ENSG00000251821,ENST00000436977
ENSG00000201390,ENST00000436977
ENSG00000200269,ENST00000436977
ENSG00000238551,ENST00000436977
ENSG00000200304,ENST00000436977
ENSG00000201642,ENST00000436977
ENSG00000212327,ENST00000436977
ENSG00000212324,ENST00000436977
ENSG00000199963,ENST00000436977
ENSG00000252562,ENST00000436977
ENSG00000206710,ENST00000436977
ENSG00000207415,ENST00000436977
ENSG00000200189,ENST00000436977
ENSG00000252031,ENST00000436977
ENSG00000207104,ENST00000436977
ENSG00000212442,ENST00000436977
ENSG00000201852,ENST00000436977
ENSG00000199446,ENST00000436977
ENSG00000252735,ENST00000436977
ENSG00000252734,ENST00000436977
ENSG00000252220,ENST00000436977
ENSG00000252913,ENST00000436977
ENSG00000201241,ENST00000436977
ENSG00000201243,ENST00000436977
ENSG00000201367,ENST00000436977
